,Sensor_ID,Hour,Count,Average,Latitude,Longitude,Name
349,49,3,61894,4421.0,-37.80730068,144.95956055,QVM-Therry St (South)
350,49,4,46892,3349.4285714285716,-37.80730068,144.95956055,QVM-Therry St (South)
351,49,5,51322,3665.8571428571427,-37.80730068,144.95956055,QVM-Therry St (South)
352,49,6,97746,6981.857142857143,-37.80730068,144.95956055,QVM-Therry St (South)
353,49,7,131496,9392.57142857143,-37.80730068,144.95956055,QVM-Therry St (South)
354,49,8,208689,14906.357142857143,-37.80730068,144.95956055,QVM-Therry St (South)
355,49,9,311079,22219.928571428572,-37.80730068,144.95956055,QVM-Therry St (South)
356,49,11,570001,40714.357142857145,-37.80730068,144.95956055,QVM-Therry St (South)
357,49,12,741197,52942.642857142855,-37.80730068,144.95956055,QVM-Therry St (South)
358,49,13,717802,51271.57142857143,-37.80730068,144.95956055,QVM-Therry St (South)
359,49,15,429729,30694.928571428572,-37.80730068,144.95956055,QVM-Therry St (South)
360,50,17,800929,57209.21428571428,-37.79808192,144.96721013,Faraday St-Lygon St (West)
361,50,18,872899,62349.92857142857,-37.79808192,144.96721013,Faraday St-Lygon St (West)
362,50,19,859041,61360.07142857143,-37.79808192,144.96721013,Faraday St-Lygon St (West)
363,50,16,727393,51956.642857142855,-37.79808192,144.96721013,Faraday St-Lygon St (West)
364,50,20,820858,58632.71428571428,-37.79808192,144.96721013,Faraday St-Lygon St (West)
365,50,10,501015,35786.78571428572,-37.79808192,144.96721013,Faraday St-Lygon St (West)
366,50,21,665188,47513.42857142857,-37.79808192,144.96721013,Faraday St-Lygon St (West)
367,50,22,444780,31770.0,-37.79808192,144.96721013,Faraday St-Lygon St (West)
368,50,23,209511,14965.07142857143,-37.79808192,144.96721013,Faraday St-Lygon St (West)
369,50,0,89242,6374.428571428572,-37.79808192,144.96721013,Faraday St-Lygon St (West)
370,50,1,40295,2878.214285714286,-37.79808192,144.96721013,Faraday St-Lygon St (West)
371,50,14,809775,57841.07142857143,-37.79808192,144.96721013,Faraday St-Lygon St (West)
372,50,2,17591,1256.5,-37.79808192,144.96721013,Faraday St-Lygon St (West)
373,50,3,11560,825.7142857142857,-37.79808192,144.96721013,Faraday St-Lygon St (West)
374,50,4,17417,1244.0714285714287,-37.79808192,144.96721013,Faraday St-Lygon St (West)
375,50,5,18377,1312.642857142857,-37.79808192,144.96721013,Faraday St-Lygon St (West)
376,50,6,35883,2563.0714285714284,-37.79808192,144.96721013,Faraday St-Lygon St (West)
377,50,7,107272,7662.285714285715,-37.79808192,144.96721013,Faraday St-Lygon St (West)
378,50,8,231538,16538.428571428572,-37.79808192,144.96721013,Faraday St-Lygon St (West)
379,50,9,349198,24942.714285714286,-37.79808192,144.96721013,Faraday St-Lygon St (West)
380,50,11,628577,44898.357142857145,-37.79808192,144.96721013,Faraday St-Lygon St (West)
381,50,12,827536,59109.71428571428,-37.79808192,144.96721013,Faraday St-Lygon St (West)
382,50,13,875145,62510.357142857145,-37.79808192,144.96721013,Faraday St-Lygon St (West)
383,50,15,770168,55012.0,-37.79808192,144.96721013,Faraday St-Lygon St (West)
384,51,17,329339,23524.214285714286,-37.80841815,144.95906316,QVM-Franklin St (North)
385,51,18,310230,22159.285714285714,-37.80841815,144.95906316,QVM-Franklin St (North)
386,51,19,273011,19500.785714285714,-37.80841815,144.95906316,QVM-Franklin St (North)
387,51,16,316981,22641.5,-37.80841815,144.95906316,QVM-Franklin St (North)
388,51,20,218770,15626.42857142857,-37.80841815,144.95906316,QVM-Franklin St (North)
389,51,10,292100,20864.285714285714,-37.80841815,144.95906316,QVM-Franklin St (North)
390,51,21,182955,13068.214285714286,-37.80841815,144.95906316,QVM-Franklin St (North)
391,51,22,133877,9562.642857142857,-37.80841815,144.95906316,QVM-Franklin St (North)
392,51,23,93262,6661.571428571428,-37.80841815,144.95906316,QVM-Franklin St (North)
393,51,0,61116,4365.428571428572,-37.80841815,144.95906316,QVM-Franklin St (North)
394,51,1,39263,2804.5,-37.80841815,144.95906316,QVM-Franklin St (North)
395,51,14,399822,28558.714285714286,-37.80841815,144.95906316,QVM-Franklin St (North)
396,51,2,27027,1930.5,-37.80841815,144.95906316,QVM-Franklin St (North)
397,51,3,20726,1480.4285714285713,-37.80841815,144.95906316,QVM-Franklin St (North)
398,51,4,17497,1249.7857142857142,-37.80841815,144.95906316,QVM-Franklin St (North)
399,51,5,28456,2032.5714285714287,-37.80841815,144.95906316,QVM-Franklin St (North)
400,51,6,81622,5830.142857142857,-37.80841815,144.95906316,QVM-Franklin St (North)
401,51,7,109045,7788.928571428572,-37.80841815,144.95906316,QVM-Franklin St (North)
402,51,8,184607,13186.214285714286,-37.80841815,144.95906316,QVM-Franklin St (North)
403,51,9,238371,17026.5,-37.80841815,144.95906316,QVM-Franklin St (North)
404,51,11,352814,25201.0,-37.80841815,144.95906316,QVM-Franklin St (North)
405,51,12,447891,31992.214285714286,-37.80841815,144.95906316,QVM-Franklin St (North)
406,51,13,456239,32588.5,-37.80841815,144.95906316,QVM-Franklin St (North)
407,51,15,353409,25243.5,-37.80841815,144.95906316,QVM-Franklin St (North)
408,52,17,1118514,79893.85714285714,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
409,52,18,937252,66946.57142857143,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
410,52,19,811043,57931.642857142855,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
411,52,16,987260,70518.57142857143,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
412,52,20,694723,49623.07142857143,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
413,52,10,593084,42363.142857142855,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
414,52,21,577955,41282.5,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
415,52,22,422412,30172.285714285714,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
416,52,23,327263,23375.928571428572,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
417,52,0,219835,15702.5,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
418,52,1,154058,11004.142857142857,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
419,52,14,1078390,77027.85714285714,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
420,52,2,95119,6794.214285714285,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
421,52,3,73769,5269.214285714285,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
422,52,4,34996,2499.714285714286,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
423,52,5,35496,2535.4285714285716,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
424,52,6,67867,4847.642857142857,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
425,52,7,207097,14792.642857142857,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
426,52,8,597727,42694.78571428572,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
427,52,9,561068,40076.28571428572,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
428,52,11,750282,53591.57142857143,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
429,52,12,1155109,82507.78571428571,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
430,52,13,1286357,91882.64285714286,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
431,52,15,990802,70771.57142857143,-37.81252157,144.9619401,Elizabeth St-Lonsdale St (South)
432,54,17,472883,33777.357142857145,-37.804024,144.96308399,Lincoln-Swanston (West)
433,54,18,368469,26319.214285714286,-37.804024,144.96308399,Lincoln-Swanston (West)
434,54,19,284194,20299.571428571428,-37.804024,144.96308399,Lincoln-Swanston (West)
435,54,16,372109,26579.214285714286,-37.804024,144.96308399,Lincoln-Swanston (West)
436,54,20,236968,16926.285714285714,-37.804024,144.96308399,Lincoln-Swanston (West)
437,54,10,222690,15906.42857142857,-37.804024,144.96308399,Lincoln-Swanston (West)
438,54,21,192459,13747.07142857143,-37.804024,144.96308399,Lincoln-Swanston (West)
439,54,22,135006,9643.285714285714,-37.804024,144.96308399,Lincoln-Swanston (West)
440,54,23,90396,6456.857142857143,-37.804024,144.96308399,Lincoln-Swanston (West)
441,54,0,52641,3760.0714285714284,-37.804024,144.96308399,Lincoln-Swanston (West)
442,54,1,35219,2515.6428571428573,-37.804024,144.96308399,Lincoln-Swanston (West)
443,54,14,336253,24018.071428571428,-37.804024,144.96308399,Lincoln-Swanston (West)
444,54,2,20925,1494.642857142857,-37.804024,144.96308399,Lincoln-Swanston (West)
445,54,3,15403,1100.2142857142858,-37.804024,144.96308399,Lincoln-Swanston (West)
446,54,4,11769,840.6428571428571,-37.804024,144.96308399,Lincoln-Swanston (West)
447,54,5,13307,950.5,-37.804024,144.96308399,Lincoln-Swanston (West)
448,54,6,38320,2737.1428571428573,-37.804024,144.96308399,Lincoln-Swanston (West)
449,54,7,79558,5682.714285714285,-37.804024,144.96308399,Lincoln-Swanston (West)
450,54,8,210601,15042.92857142857,-37.804024,144.96308399,Lincoln-Swanston (West)
451,54,9,215617,15401.214285714286,-37.804024,144.96308399,Lincoln-Swanston (West)
452,54,11,264838,18917.0,-37.804024,144.96308399,Lincoln-Swanston (West)
453,54,12,333633,23830.928571428572,-37.804024,144.96308399,Lincoln-Swanston (West)
454,54,13,367290,26235.0,-37.804024,144.96308399,Lincoln-Swanston (West)
455,54,15,358304,25593.14285714286,-37.804024,144.96308399,Lincoln-Swanston (West)
456,55,17,1513883,108134.5,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
457,55,18,1422824,101630.28571428571,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
458,55,19,1206141,86152.92857142857,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
459,55,16,1339703,95693.07142857143,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
460,55,20,1022294,73021.0,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
461,55,10,688628,49187.71428571428,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
462,55,21,864720,61765.71428571428,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
463,55,22,659228,47087.71428571428,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
464,55,23,464655,33189.642857142855,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
465,55,0,257990,18427.85714285714,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
466,55,1,167010,11929.285714285714,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
467,55,14,1229058,87789.85714285714,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
468,55,2,108226,7730.428571428572,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
469,55,3,81359,5811.357142857143,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
470,55,4,59816,4272.571428571428,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
471,55,5,90529,6466.357142857143,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
472,55,6,206141,14724.357142857143,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
473,55,7,287295,20521.071428571428,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
474,55,8,512142,36581.57142857143,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
475,55,9,580637,41474.07142857143,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
476,55,11,860747,61481.92857142857,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
477,55,12,1144142,81724.42857142857,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
478,55,13,1241099,88649.92857142857,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
479,55,15,1273525,90966.07142857143,-37.80988941,144.96134331,Elizabeth St-La Trobe St (East)
480,56,17,838087,59863.357142857145,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
481,56,18,746270,53305.0,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
482,56,19,622577,44469.78571428572,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
483,56,16,678489,48463.5,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
484,56,20,502045,35860.357142857145,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
485,56,10,447395,31956.785714285714,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
486,56,21,396436,28316.85714285714,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
487,56,22,271455,19389.64285714286,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
488,56,23,173711,12407.92857142857,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
489,56,0,98181,7012.928571428572,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
490,56,1,64583,4613.071428571428,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
491,56,14,711375,50812.5,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
492,56,2,44878,3205.5714285714284,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
493,56,3,35651,2546.5,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
494,56,4,25331,1809.357142857143,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
495,56,5,31273,2233.785714285714,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
496,56,6,72241,5160.071428571428,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
497,56,7,139955,9996.785714285714,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
498,56,8,325385,23241.785714285714,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
499,56,9,364707,26050.5,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
500,56,11,553123,39508.78571428572,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
501,56,12,788132,56295.142857142855,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
502,56,13,875981,62570.07142857143,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
503,56,15,663570,47397.857142857145,-37.81234775,144.96153311,Lonsdale St - Elizabeth St (North)
504,57,17,1827446,130531.85714285714,-37.8176735,144.95025594,Bourke St Bridge
505,57,18,1255132,89652.28571428571,-37.8176735,144.95025594,Bourke St Bridge
506,57,19,882440,63031.42857142857,-37.8176735,144.95025594,Bourke St Bridge
507,57,16,1541496,110106.85714285714,-37.8176735,144.95025594,Bourke St Bridge
508,57,20,269158,19225.571428571428,-37.8176735,144.95025594,Bourke St Bridge
509,57,10,635494,45392.42857142857,-37.8176735,144.95025594,Bourke St Bridge
510,57,21,318415,22743.928571428572,-37.8176735,144.95025594,Bourke St Bridge
511,57,22,576635,41188.21428571428,-37.8176735,144.95025594,Bourke St Bridge
512,57,23,145312,10379.42857142857,-37.8176735,144.95025594,Bourke St Bridge
513,57,0,45443,3245.9285714285716,-37.8176735,144.95025594,Bourke St Bridge
514,57,1,21190,1513.5714285714287,-37.8176735,144.95025594,Bourke St Bridge
515,57,14,809937,57852.642857142855,-37.8176735,144.95025594,Bourke St Bridge
516,57,2,13601,971.5,-37.8176735,144.95025594,Bourke St Bridge
517,57,3,11510,822.1428571428571,-37.8176735,144.95025594,Bourke St Bridge
518,57,4,11565,826.0714285714286,-37.8176735,144.95025594,Bourke St Bridge
519,57,5,57395,4099.642857142857,-37.8176735,144.95025594,Bourke St Bridge
520,57,6,274220,19587.14285714286,-37.8176735,144.95025594,Bourke St Bridge
521,57,7,886355,63311.07142857143,-37.8176735,144.95025594,Bourke St Bridge
522,57,8,1891657,135118.35714285713,-37.8176735,144.95025594,Bourke St Bridge
523,57,9,1223182,87370.14285714286,-37.8176735,144.95025594,Bourke St Bridge
524,57,11,607238,43374.142857142855,-37.8176735,144.95025594,Bourke St Bridge
525,57,12,1295175,92512.5,-37.8176735,144.95025594,Bourke St Bridge
526,57,13,1118152,79868.0,-37.8176735,144.95025594,Bourke St Bridge
527,57,15,971582,69398.71428571429,-37.8176735,144.95025594,Bourke St Bridge
528,58,17,1982355,141596.7857142857,-37.81686075,144.95358075,Bourke St - Spencer St (North)
529,58,18,1303546,93110.42857142857,-37.81686075,144.95358075,Bourke St - Spencer St (North)
530,58,19,822604,58757.42857142857,-37.81686075,144.95358075,Bourke St - Spencer St (North)
531,58,16,1646573,117612.35714285714,-37.81686075,144.95358075,Bourke St - Spencer St (North)
532,58,20,579122,41365.857142857145,-37.81686075,144.95358075,Bourke St - Spencer St (North)
533,58,10,1020032,72859.42857142857,-37.81686075,144.95358075,Bourke St - Spencer St (North)
534,58,21,516883,36920.21428571428,-37.81686075,144.95358075,Bourke St - Spencer St (North)
535,58,22,495626,35401.857142857145,-37.81686075,144.95358075,Bourke St - Spencer St (North)
536,58,23,337047,24074.785714285714,-37.81686075,144.95358075,Bourke St - Spencer St (North)
537,58,0,183618,13115.57142857143,-37.81686075,144.95358075,Bourke St - Spencer St (North)
538,58,1,108798,7771.285714285715,-37.81686075,144.95358075,Bourke St - Spencer St (North)
539,58,14,1186824,84773.14285714286,-37.81686075,144.95358075,Bourke St - Spencer St (North)
540,58,2,79697,5692.642857142857,-37.81686075,144.95358075,Bourke St - Spencer St (North)
541,58,3,43729,3123.5,-37.81686075,144.95358075,Bourke St - Spencer St (North)
542,58,4,39189,2799.214285714286,-37.81686075,144.95358075,Bourke St - Spencer St (North)
543,58,5,109862,7847.285714285715,-37.81686075,144.95358075,Bourke St - Spencer St (North)
544,58,6,306780,21912.85714285714,-37.81686075,144.95358075,Bourke St - Spencer St (North)
545,58,7,815046,58217.57142857143,-37.81686075,144.95358075,Bourke St - Spencer St (North)
546,58,8,1600118,114294.14285714286,-37.81686075,144.95358075,Bourke St - Spencer St (North)
547,58,9,1201752,85839.42857142857,-37.81686075,144.95358075,Bourke St - Spencer St (North)
548,58,11,1113225,79516.07142857143,-37.81686075,144.95358075,Bourke St - Spencer St (North)
549,58,12,1442253,103018.07142857143,-37.81686075,144.95358075,Bourke St - Spencer St (North)
550,58,13,1454169,103869.21428571429,-37.81686075,144.95358075,Bourke St - Spencer St (North)
551,58,15,1275844,91131.71428571429,-37.81686075,144.95358075,Bourke St - Spencer St (North)
552,59,17,1012055,72289.64285714286,-37.80825648,144.96304859,Building 80 RMIT
553,59,18,778014,55572.42857142857,-37.80825648,144.96304859,Building 80 RMIT
554,59,19,597370,42669.28571428572,-37.80825648,144.96304859,Building 80 RMIT
555,59,16,1044660,74618.57142857143,-37.80825648,144.96304859,Building 80 RMIT
556,59,20,450596,32185.428571428572,-37.80825648,144.96304859,Building 80 RMIT
557,59,10,684981,48927.21428571428,-37.80825648,144.96304859,Building 80 RMIT
558,59,21,334089,23863.5,-37.80825648,144.96304859,Building 80 RMIT
559,59,22,230829,16487.785714285714,-37.80825648,144.96304859,Building 80 RMIT
560,59,23,160263,11447.357142857143,-37.80825648,144.96304859,Building 80 RMIT
561,59,0,90557,6468.357142857143,-37.80825648,144.96304859,Building 80 RMIT
562,59,1,56464,4033.1428571428573,-37.80825648,144.96304859,Building 80 RMIT
563,59,14,1077501,76964.35714285714,-37.80825648,144.96304859,Building 80 RMIT
564,59,2,36597,2614.0714285714284,-37.80825648,144.96304859,Building 80 RMIT
565,59,3,28489,2034.9285714285713,-37.80825648,144.96304859,Building 80 RMIT
566,59,4,18590,1327.857142857143,-37.80825648,144.96304859,Building 80 RMIT
567,59,5,20899,1492.7857142857142,-37.80825648,144.96304859,Building 80 RMIT
568,59,6,64451,4603.642857142857,-37.80825648,144.96304859,Building 80 RMIT
569,59,7,159825,11416.07142857143,-37.80825648,144.96304859,Building 80 RMIT
570,59,8,487593,34828.07142857143,-37.80825648,144.96304859,Building 80 RMIT
571,59,9,539939,38567.07142857143,-37.80825648,144.96304859,Building 80 RMIT
572,59,11,829932,59280.857142857145,-37.80825648,144.96304859,Building 80 RMIT
573,59,12,1096573,78326.64285714286,-37.80825648,144.96304859,Building 80 RMIT
574,59,13,1076278,76877.0,-37.80825648,144.96304859,Building 80 RMIT
575,59,15,994746,71053.28571428571,-37.80825648,144.96304859,Building 80 RMIT
576,61,17,773509,55250.642857142855,-37.80767455,144.96309114,RMIT Building 14
577,61,18,650022,46430.142857142855,-37.80767455,144.96309114,RMIT Building 14
578,61,19,510754,36482.42857142857,-37.80767455,144.96309114,RMIT Building 14
579,61,16,736549,52610.642857142855,-37.80767455,144.96309114,RMIT Building 14
580,61,20,404266,28876.14285714286,-37.80767455,144.96309114,RMIT Building 14
581,61,10,514447,36746.21428571428,-37.80767455,144.96309114,RMIT Building 14
582,61,21,321852,22989.428571428572,-37.80767455,144.96309114,RMIT Building 14
583,61,22,216314,15451.0,-37.80767455,144.96309114,RMIT Building 14
584,61,23,135940,9710.0,-37.80767455,144.96309114,RMIT Building 14
585,61,0,70122,5008.714285714285,-37.80767455,144.96309114,RMIT Building 14
586,61,1,44688,3192.0,-37.80767455,144.96309114,RMIT Building 14
587,61,14,735569,52540.642857142855,-37.80767455,144.96309114,RMIT Building 14
588,61,2,29294,2092.4285714285716,-37.80767455,144.96309114,RMIT Building 14
589,61,3,22996,1642.5714285714287,-37.80767455,144.96309114,RMIT Building 14
590,61,4,19334,1381.0,-37.80767455,144.96309114,RMIT Building 14
591,61,5,29716,2122.5714285714284,-37.80767455,144.96309114,RMIT Building 14
592,61,6,69945,4996.071428571428,-37.80767455,144.96309114,RMIT Building 14
593,61,7,163321,11665.785714285714,-37.80767455,144.96309114,RMIT Building 14
594,61,8,402607,28757.64285714286,-37.80767455,144.96309114,RMIT Building 14
595,61,9,428753,30625.214285714286,-37.80767455,144.96309114,RMIT Building 14
596,61,11,576289,41163.5,-37.80767455,144.96309114,RMIT Building 14
597,61,12,789143,56367.357142857145,-37.80767455,144.96309114,RMIT Building 14
598,61,13,763897,54564.07142857143,-37.80767455,144.96309114,RMIT Building 14
599,61,15,716832,51202.28571428572,-37.80767455,144.96309114,RMIT Building 14
600,62,17,263130,18795.0,-37.80996494,144.96216521,La Trobe St (North)
601,62,18,268276,19162.571428571428,-37.80996494,144.96216521,La Trobe St (North)
602,62,19,241965,17283.214285714286,-37.80996494,144.96216521,La Trobe St (North)
603,62,16,243985,17427.5,-37.80996494,144.96216521,La Trobe St (North)
604,62,20,212689,15192.07142857143,-37.80996494,144.96216521,La Trobe St (North)
605,62,10,189009,13500.642857142857,-37.80996494,144.96216521,La Trobe St (North)
606,62,21,187581,13398.642857142857,-37.80996494,144.96216521,La Trobe St (North)
607,62,22,154962,11068.714285714286,-37.80996494,144.96216521,La Trobe St (North)
608,62,23,121006,8643.285714285714,-37.80996494,144.96216521,La Trobe St (North)
609,62,0,83110,5936.428571428572,-37.80996494,144.96216521,La Trobe St (North)
610,62,1,55155,3939.6428571428573,-37.80996494,144.96216521,La Trobe St (North)
611,62,14,262128,18723.428571428572,-37.80996494,144.96216521,La Trobe St (North)
612,62,2,39651,2832.214285714286,-37.80996494,144.96216521,La Trobe St (North)
613,62,3,33352,2382.285714285714,-37.80996494,144.96216521,La Trobe St (North)
614,62,4,23875,1705.357142857143,-37.80996494,144.96216521,La Trobe St (North)
615,62,5,23765,1697.5,-37.80996494,144.96216521,La Trobe St (North)
616,62,6,54631,3902.214285714286,-37.80996494,144.96216521,La Trobe St (North)
617,62,7,57562,4111.571428571428,-37.80996494,144.96216521,La Trobe St (North)
618,62,8,98578,7041.285714285715,-37.80996494,144.96216521,La Trobe St (North)
619,62,9,138916,9922.57142857143,-37.80996494,144.96216521,La Trobe St (North)
620,62,11,215212,15372.285714285714,-37.80996494,144.96216521,La Trobe St (North)
621,62,12,270984,19356.0,-37.80996494,144.96216521,La Trobe St (North)
622,62,13,291229,20802.071428571428,-37.80996494,144.96216521,La Trobe St (North)
623,62,15,243006,17357.571428571428,-37.80996494,144.96216521,La Trobe St (North)
624,4,17,13087127,934794.7857142857,-37.81487988,144.9660878,Town Hall (West)
625,4,18,10581572,755826.5714285715,-37.81487988,144.9660878,Town Hall (West)
626,4,19,7903507,564536.2142857143,-37.81487988,144.9660878,Town Hall (West)
627,4,16,13130016,937858.2857142857,-37.81487988,144.9660878,Town Hall (West)
628,4,20,6482575,463041.0714285714,-37.81487988,144.9660878,Town Hall (West)
629,4,10,7045515,503251.0714285714,-37.81487988,144.9660878,Town Hall (West)
630,4,21,5455826,389701.85714285716,-37.81487988,144.9660878,Town Hall (West)
631,4,22,4103152,293082.28571428574,-37.81487988,144.9660878,Town Hall (West)
632,4,23,2956827,211201.92857142858,-37.81487988,144.9660878,Town Hall (West)
633,4,0,2860531,204323.64285714287,-37.81487988,144.9660878,Town Hall (West)
634,4,1,1082454,77318.14285714286,-37.81487988,144.9660878,Town Hall (West)
635,4,14,13595735,971123.9285714285,-37.81487988,144.9660878,Town Hall (West)
636,4,2,712838,50917.0,-37.81487988,144.9660878,Town Hall (West)
637,4,3,536623,38330.21428571428,-37.81487988,144.9660878,Town Hall (West)
638,4,4,352521,25180.071428571428,-37.81487988,144.9660878,Town Hall (West)
639,4,5,393727,28123.35714285714,-37.81487988,144.9660878,Town Hall (West)
640,4,6,724980,51784.28571428572,-37.81487988,144.9660878,Town Hall (West)
641,4,7,1717203,122657.35714285714,-37.81487988,144.9660878,Town Hall (West)
642,4,8,3665267,261804.7857142857,-37.81487988,144.9660878,Town Hall (West)
643,4,9,4806732,343338.0,-37.81487988,144.9660878,Town Hall (West)
644,4,11,9604097,686006.9285714285,-37.81487988,144.9660878,Town Hall (West)
645,4,12,13445814,960415.2857142857,-37.81487988,144.9660878,Town Hall (West)
646,4,13,14827425,1059101.7857142857,-37.81487988,144.9660878,Town Hall (West)
647,4,15,13407424,957673.1428571428,-37.81487988,144.9660878,Town Hall (West)
648,17,17,4060328,290023.4285714286,-37.81362543,144.97323591,Collins Place (South)
649,17,18,2637542,188395.85714285713,-37.81362543,144.97323591,Collins Place (South)
650,17,19,1489560,106397.14285714286,-37.81362543,144.97323591,Collins Place (South)
651,17,16,2689135,192081.07142857142,-37.81362543,144.97323591,Collins Place (South)
652,17,20,1129775,80698.21428571429,-37.81362543,144.97323591,Collins Place (South)
653,17,10,2439552,174253.7142857143,-37.81362543,144.97323591,Collins Place (South)
654,17,21,802340,57310.0,-37.81362543,144.97323591,Collins Place (South)
655,17,22,739454,52818.142857142855,-37.81362543,144.97323591,Collins Place (South)
656,17,23,485735,34695.357142857145,-37.81362543,144.97323591,Collins Place (South)
657,17,0,593511,42393.642857142855,-37.81362543,144.97323591,Collins Place (South)
658,17,1,124502,8893.0,-37.81362543,144.97323591,Collins Place (South)
659,17,14,2811816,200844.0,-37.81362543,144.97323591,Collins Place (South)
660,17,2,77780,5555.714285714285,-37.81362543,144.97323591,Collins Place (South)
661,17,3,59299,4235.642857142857,-37.81362543,144.97323591,Collins Place (South)
662,17,4,64050,4575.0,-37.81362543,144.97323591,Collins Place (South)
663,17,5,217419,15529.92857142857,-37.81362543,144.97323591,Collins Place (South)
664,17,6,716872,51205.142857142855,-37.81362543,144.97323591,Collins Place (South)
665,17,7,2279264,162804.57142857142,-37.81362543,144.97323591,Collins Place (South)
666,17,8,5385042,384645.85714285716,-37.81362543,144.97323591,Collins Place (South)
667,17,9,3584133,256009.5,-37.81362543,144.97323591,Collins Place (South)
668,17,11,2467976,176284.0,-37.81362543,144.97323591,Collins Place (South)
669,17,12,4849743,346410.21428571426,-37.81362543,144.97323591,Collins Place (South)
670,17,13,4731259,337947.0714285714,-37.81362543,144.97323591,Collins Place (South)
671,17,15,2443013,174500.92857142858,-37.81362543,144.97323591,Collins Place (South)
672,18,17,4723364,337383.14285714284,-37.81344862,144.97305353,Collins Place (North)
673,18,18,2293660,163832.85714285713,-37.81344862,144.97305353,Collins Place (North)
674,18,19,948733,67766.64285714286,-37.81344862,144.97305353,Collins Place (North)
