,Lastupdated,Status_Timestamp,Zone_Number,Status_Description,Parkingbay_ID,Latitude,Longitude,Area of Interest
2340,2023-10-10T21:20:20+11:00,2023-10-10T18:40:27+11:00,7087,Present,7255,-37.80255031,144.96407980935174,On Street Parking
2341,2023-10-10T21:20:20+11:00,2023-08-14T17:54:27+10:00,7087,Present,7259,-37.80253535,144.9639435285927,On Street Parking
2342,2023-10-10T21:20:20+11:00,2023-10-10T21:06:05+11:00,7087,Unoccupied,7260,-37.80253136,144.96390716866506,On Street Parking
2343,2023-10-10T21:20:20+11:00,2023-10-10T18:45:55+11:00,7086,Present,7262,-37.80271567,144.96472240750603,On Street Parking
2344,2023-10-10T21:20:20+11:00,2023-10-10T21:16:17+11:00,7086,Unoccupied,7266,-37.80268587,144.96445248772483,On Street Parking
2345,2023-10-10T21:20:20+11:00,2023-10-10T20:34:48+11:00,7086,Unoccupied,7268,-37.80267097,144.96431752821383,On Street Parking
2346,2023-10-10T21:20:20+11:00,2023-10-10T20:47:46+11:00,7678,Present,7299,-37.80652894,144.9609644067683,On Street Parking
2347,2023-10-10T21:20:20+11:00,2023-10-10T21:04:11+11:00,7678,Unoccupied,7301,-37.80654428,144.9611055955845,On Street Parking
2348,2023-10-10T21:20:20+11:00,2023-10-10T18:01:04+11:00,7134,Present,7311,-37.80660063,144.96331866007205,On Street Parking
2349,2023-10-10T21:20:20+11:00,2023-10-10T21:16:02+11:00,7134,Unoccupied,7314,-37.80662241,144.9635121013646,On Street Parking
2350,2023-10-10T21:20:20+11:00,2023-10-10T21:16:58+11:00,7134,Unoccupied,7316,-37.80663756,144.96364699674527,On Street Parking
2351,2023-10-10T21:20:20+11:00,2023-10-10T21:15:19+11:00,7134,Unoccupied,7318,-37.80665271,144.96378191992696,On Street Parking
2352,2023-10-10T21:20:20+11:00,2023-10-10T19:25:40+11:00,7680,Present,7324,-37.80680187,144.9634162990953,On Street Parking
2353,2023-10-10T21:20:20+11:00,2023-10-10T21:15:49+11:00,7680,Present,7329,-37.80684482,144.9638037583224,On Street Parking
2354,2023-10-10T21:20:20+11:00,2023-10-10T21:14:23+11:00,7680,Unoccupied,7330,-37.80685267,144.96387461340782,On Street Parking
2355,2023-10-10T21:20:20+11:00,2023-04-19T21:12:31+10:00,7680,Unoccupied,7331,-37.80686052,144.96394546738685,On Street Parking
2356,2023-10-10T21:20:20+11:00,2023-10-10T19:58:14+11:00,7128,Present,7336,-37.8070831,144.96772975436613,On Street Parking
2357,2023-10-10T21:20:20+11:00,2023-10-10T19:05:08+11:00,7133,Unoccupied,7343,-37.80714944,144.96835743783507,On Street Parking
2358,2023-10-10T21:20:20+11:00,2023-10-10T17:55:03+11:00,7133,Present,7344,-37.80715637,144.9684235464649,On Street Parking
2359,2023-10-10T21:20:20+11:00,2023-10-10T19:49:35+11:00,7127,Present,7345,-37.80701316,144.96706937391966,On Street Parking
2360,2023-10-10T21:20:20+11:00,2023-10-10T17:29:27+11:00,7127,Present,7346,-37.807005,144.96699114051242,On Street Parking
2361,2023-10-10T21:20:20+11:00,2023-10-10T18:24:38+11:00,7127,Present,7350,-37.8069576,144.9665475494038,On Street Parking
2362,2023-10-10T21:20:20+11:00,2023-10-10T18:52:35+11:00,7127,Present,7351,-37.80695081,144.96648626392755,On Street Parking
2363,2023-10-10T21:20:20+11:00,2023-10-10T21:02:50+11:00,,Present,7354,-37.80693034,144.96630027343554,On Street Parking
2364,2023-10-10T21:20:20+11:00,2023-10-10T20:02:58+11:00,7681,Present,7362,-37.80715159,144.9666002337687,On Street Parking
2365,2023-10-10T21:20:20+11:00,2023-10-10T21:07:08+11:00,7683,Unoccupied,7366,-37.80703877,144.96554888846433,On Street Parking
2366,2023-10-10T21:20:20+11:00,2023-10-09T23:41:47+11:00,7126,Unoccupied,7372,-37.80675649,144.96471270673874,On Street Parking
2367,2023-10-10T21:20:20+11:00,2023-10-10T20:46:26+11:00,7706,Present,7420,-37.81115537,144.95748749120327,On Street Parking
2368,2023-10-10T21:20:20+11:00,2023-10-10T13:06:20+11:00,,Present,7425,-37.81121743,144.9575158,On Street Parking
2369,2023-10-10T21:20:20+11:00,2023-09-06T07:34:55+10:00,,Present,7429,-37.81065836,144.9599660216639,On Street Parking
2370,2023-10-10T21:20:20+11:00,2023-10-04T16:18:39+11:00,7550,Present,7462,-37.80994021,144.96635508204457,On Street Parking
2371,2023-10-10T21:20:20+11:00,2023-10-04T15:47:45+11:00,7550,Present,7464,-37.80997748,144.96622767038411,On Street Parking
2372,2023-10-10T21:20:20+11:00,2023-10-10T19:26:42+11:00,7549,Unoccupied,7468,-37.81005359,144.96596691247518,On Street Parking
2373,2023-10-10T21:20:20+11:00,2023-10-10T21:01:35+11:00,7549,Unoccupied,7469,-37.81007237,144.9659027709308,On Street Parking
2374,2023-10-10T21:20:20+11:00,2023-10-10T20:47:20+11:00,7549,Present,7472,-37.81016771,144.96557568924243,On Street Parking
2375,2023-10-10T21:20:20+11:00,2023-10-10T18:29:12+11:00,7549,Present,7473,-37.81018705,144.96550959640288,On Street Parking
2376,2023-10-10T21:20:20+11:00,2023-09-22T14:53:02+10:00,,Unoccupied,64367,-37.81171073,144.96809560903787,On Street Parking
2377,2023-10-10T21:20:20+11:00,2023-10-10T19:07:36+11:00,7225,Unoccupied,7938,-37.81448861,144.95192002507355,On Street Parking
2378,2023-10-10T21:20:20+11:00,2023-10-10T18:45:56+11:00,7225,Present,7939,-37.81453941,144.95194366212357,On Street Parking
2379,2023-10-10T21:20:20+11:00,2023-10-10T19:18:07+11:00,7225,Unoccupied,7940,-37.81459139,144.95196779012275,On Street Parking
2380,2023-10-10T21:20:20+11:00,2023-10-10T19:23:45+11:00,7225,Present,7941,-37.81464297,144.95199176675231,On Street Parking
2381,2023-10-10T21:20:20+11:00,2023-10-10T20:19:13+11:00,7517,Present,7950,-37.81590656,144.95344099812968,On Street Parking
2382,2023-10-10T21:20:20+11:00,2023-10-10T20:41:37+11:00,7518,Present,7959,-37.81494018,144.95682583746196,On Street Parking
2383,2023-10-10T21:20:20+11:00,2023-10-10T16:32:01+11:00,7518,Present,7962,-37.81488218,144.95702882679143,On Street Parking
2384,2023-10-10T21:20:20+11:00,2023-10-10T17:51:15+11:00,7545,Present,7999,-37.81258775,144.95730678555535,On Street Parking
2385,2023-10-10T21:20:20+11:00,2023-10-10T20:05:34+11:00,7545,Unoccupied,8005,-37.8124667,144.9577216689205,On Street Parking
2386,2023-10-10T21:20:20+11:00,2023-10-10T17:17:43+11:00,7545,Present,8008,-37.81212781,144.9588953879429,On Street Parking
2387,2023-10-10T21:20:20+11:00,2023-10-10T21:17:15+11:00,7531,Present,8020,-37.81749224,144.95589837165957,On Street Parking
2388,2023-10-10T21:20:20+11:00,2023-10-10T18:25:59+11:00,7531,Present,8035,-37.81784719,144.9546668200337,On Street Parking
2389,2023-10-10T21:20:20+11:00,2023-10-10T18:28:37+11:00,7531,Present,8039,-37.8179818,144.95419823407332,On Street Parking
2390,2023-10-10T21:20:20+11:00,2023-10-10T21:05:59+11:00,,Present,8045,-37.8175766,144.9553194889391,On Street Parking
2391,2023-10-10T21:20:20+11:00,2023-10-10T20:53:41+11:00,,Unoccupied,8046,-37.81759366,144.9552596352234,On Street Parking
2392,2023-10-10T21:20:20+11:00,2023-10-10T21:17:08+11:00,7531,Unoccupied,8050,-37.81776383,144.95465611766363,On Street Parking
2393,2023-10-10T21:20:20+11:00,2023-10-10T18:22:21+11:00,7531,Present,8051,-37.81782001,144.95445772071164,On Street Parking
2394,2023-10-10T21:20:20+11:00,2023-10-10T19:36:58+11:00,,Present,8183,-37.80196735,144.96637418843648,On Street Parking
2395,2023-10-10T21:20:20+11:00,2023-10-10T18:27:43+11:00,7001,Present,8158,-37.8021267,144.9661026644407,On Street Parking
2396,2023-10-10T21:20:20+11:00,2023-10-10T19:27:08+11:00,7001,Present,8156,-37.80214073,144.96623399853354,On Street Parking
2397,2023-10-10T21:20:20+11:00,2023-10-10T19:20:02+11:00,7001,Present,8155,-37.80214746,144.96629693973486,On Street Parking
2398,2023-10-10T21:20:20+11:00,2023-10-10T21:15:47+11:00,7001,Present,8154,-37.80215534,144.96637059340546,On Street Parking
2399,2023-10-10T21:20:20+11:00,2023-10-10T20:29:11+11:00,7001,Present,8153,-37.80206719,144.96555716084282,On Street Parking
2400,2023-10-10T21:20:20+11:00,2023-10-10T20:49:24+11:00,7001,Unoccupied,8185,-37.80207453,144.96562464955218,On Street Parking
2401,2023-10-10T21:20:20+11:00,2023-10-10T18:24:55+11:00,7001,Present,8188,-37.80197138,144.96550593726928,On Street Parking
2402,2023-10-10T21:20:20+11:00,2023-10-09T00:24:04+11:00,7001,Present,8169,-37.80199837,144.96575400754898,On Street Parking
2403,2023-10-10T21:20:20+11:00,2023-10-10T20:58:22+11:00,7001,Unoccupied,8174,-37.80201183,144.96587775457573,On Street Parking
2404,2023-10-10T21:20:20+11:00,2023-10-10T21:17:20+11:00,7001,Present,8173,-37.80201526,144.96590925341445,On Street Parking
2405,2023-10-10T21:20:20+11:00,2023-10-10T21:06:55+11:00,7001,Unoccupied,8171,-37.80202211,144.9659722528054,On Street Parking
2406,2023-10-10T21:20:20+11:00,2023-10-10T20:54:13+11:00,7001,Present,8165,-37.80204701,144.96620118510404,On Street Parking
2407,2023-10-10T21:20:20+11:00,2023-10-10T18:59:01+11:00,7001,Present,8164,-37.80205924,144.96631368209145,On Street Parking
2408,2023-10-10T21:20:20+11:00,2023-10-10T21:08:30+11:00,7001,Present,8162,-37.80206615,144.96637724382254,On Street Parking
2409,2023-10-10T21:20:20+11:00,2023-10-10T21:01:42+11:00,7926,Present,8209,-37.81080425,144.9516330629255,On Street Parking
2410,2023-10-10T21:20:20+11:00,2023-10-10T14:31:31+11:00,7937,Present,8338,-37.81163341,144.9524055760876,On Street Parking
2411,2023-10-10T21:20:20+11:00,2023-10-10T16:30:20+11:00,7937,Present,8339,-37.81159625,144.95253676839363,On Street Parking
2412,2023-10-10T21:20:20+11:00,2023-10-10T20:42:11+11:00,7937,Unoccupied,8350,-37.81166654,144.95270434704616,On Street Parking
2413,2023-10-10T21:20:20+11:00,2023-10-10T21:16:35+11:00,7937,Present,8358,-37.81184393,144.95207745437054,On Street Parking
2414,2023-10-10T21:20:20+11:00,2023-10-10T16:32:44+11:00,7937,Present,8360,-37.81187876,144.95195445858343,On Street Parking
2415,2023-10-10T21:20:20+11:00,2023-10-10T17:41:35+11:00,7937,Present,8361,-37.81193349,144.95175974171923,On Street Parking
2416,2023-10-10T21:20:20+11:00,2023-10-10T15:32:35+11:00,7081,Unoccupied,8393,-37.8069958,144.97322651483523,On Street Parking
2417,2023-10-10T21:20:20+11:00,2023-10-10T19:07:34+11:00,7081,Unoccupied,8394,-37.80694505,144.97323522855623,On Street Parking
2418,2023-10-10T21:20:20+11:00,2023-10-10T21:06:17+11:00,7089,Present,8412,-37.80285194,144.9668430726414,On Street Parking
2419,2023-10-10T21:20:20+11:00,2023-10-10T16:47:54+11:00,7089,Present,8415,-37.8028622,144.9669359249162,On Street Parking
2420,2023-10-10T21:20:20+11:00,2023-10-10T18:33:33+11:00,7089,Present,8416,-37.80286903,144.96699877866286,On Street Parking
2421,2023-10-10T21:20:20+11:00,2023-10-10T19:46:30+11:00,7089,Present,8419,-37.80287928,144.96709187862805,On Street Parking
2422,2023-10-10T21:20:20+11:00,2023-10-10T17:48:51+11:00,7089,Present,8432,-37.80294624,144.96770108498458,On Street Parking
2423,2023-10-10T21:20:20+11:00,2023-10-10T18:12:46+11:00,7089,Present,8434,-37.80295329,144.9677652,On Street Parking
2424,2023-10-10T21:20:20+11:00,2023-10-10T20:58:27+11:00,7089,Present,8437,-37.80278835,144.96715098166305,On Street Parking
2425,2023-10-10T21:20:20+11:00,2023-10-10T20:23:05+11:00,7089,Unoccupied,8451,-37.80297902,144.96714913657752,On Street Parking
2426,2023-10-10T21:20:20+11:00,2023-10-10T21:03:36+11:00,7035,Unoccupied,8540,-37.80628635,144.9645868597206,On Street Parking
2427,2023-10-10T21:20:20+11:00,2023-10-10T20:47:03+11:00,7035,Present,8544,-37.80570604,144.96468995224723,On Street Parking
2428,2023-10-10T21:20:20+11:00,2023-10-10T21:14:49+11:00,7035,Unoccupied,8545,-37.80557836,144.9647126400605,On Street Parking
2429,2023-10-10T21:20:20+11:00,2023-10-10T15:06:55+11:00,7035,Present,8570,-37.80619019,144.96436079288827,On Street Parking
2430,2023-10-10T21:20:20+11:00,2023-10-10T18:44:52+11:00,7004,Present,8581,-37.80338009,144.96584222326038,On Street Parking
2431,2023-10-10T21:20:20+11:00,2023-10-10T21:03:25+11:00,7004,Present,8584,-37.80335842,144.96564408304533,On Street Parking
2432,2023-10-10T21:20:20+11:00,2023-10-10T17:41:11+11:00,7004,Present,8590,-37.80331615,144.96525755046906,On Street Parking
2433,2023-10-10T21:20:20+11:00,2023-10-10T17:30:16+11:00,7004,Unoccupied,8596,-37.80346837,144.9657381808464,On Street Parking
2434,2023-10-10T21:20:20+11:00,2023-10-10T21:11:15+11:00,7004,Present,8603,-37.80344463,144.9655198809737,On Street Parking
2435,2023-10-10T21:20:20+11:00,2023-10-10T18:14:26+11:00,7004,Present,8610,-37.80341635,144.96526086316322,On Street Parking
2436,2023-10-10T21:20:20+11:00,2023-10-10T20:43:44+11:00,7104,Present,8637,-37.80488824,144.96527961356867,On Street Parking
2437,2023-10-10T21:20:20+11:00,2023-10-10T16:14:32+11:00,7076,Present,8640,-37.80652535,144.96581277063777,On Street Parking
2438,2023-10-10T21:20:20+11:00,2023-10-10T19:26:30+11:00,7076,Present,8644,-37.80630752,144.96585011972232,On Street Parking
2439,2023-10-10T21:20:20+11:00,2023-10-10T21:12:34+11:00,7076,Unoccupied,8646,-37.80597319,144.96590752470576,On Street Parking
2440,2023-10-10T21:20:20+11:00,2023-10-10T20:49:49+11:00,7076,Present,8656,-37.80544826,144.96624000323644,On Street Parking
2441,2023-10-10T21:20:20+11:00,2023-10-10T16:22:53+11:00,7076,Present,8670,-37.80629006,144.9660938782308,On Street Parking
2442,2023-10-10T21:20:20+11:00,2023-10-10T21:08:11+11:00,7076,Unoccupied,8671,-37.80634406,144.96608447872717,On Street Parking
2443,2023-10-10T21:20:20+11:00,2023-10-10T17:46:39+11:00,7084,Present,8731,-37.80221348,144.96102904863818,On Street Parking
2444,2023-10-10T21:20:20+11:00,2023-10-10T15:55:00+11:00,7084,Present,8733,-37.80222695,144.9611463167968,On Street Parking
2445,2023-10-10T21:20:20+11:00,2023-10-10T21:16:23+11:00,7084,Unoccupied,8734,-37.80223015,144.96117556264676,On Street Parking
2446,2023-10-10T21:20:20+11:00,2023-10-10T19:02:22+11:00,7084,Present,8736,-37.80224208,144.96129218606376,On Street Parking
2447,2023-10-10T21:20:20+11:00,2023-10-10T16:27:45+11:00,7084,Present,8737,-37.80224528,144.9613214313597,On Street Parking
2448,2023-10-10T21:20:20+11:00,2023-10-10T20:27:27+11:00,7084,Unoccupied,8739,-37.80225857,144.9614389418973,On Street Parking
2449,2023-10-10T21:20:20+11:00,2023-10-10T20:44:26+11:00,7084,Unoccupied,8740,-37.80226177,144.96146818720734,On Street Parking
2450,2023-10-10T21:20:20+11:00,2023-10-10T16:35:34+11:00,7084,Present,8748,-37.80230041,144.96182135461714,On Street Parking
2451,2023-10-10T21:20:20+11:00,2023-10-10T17:26:14+11:00,7084,Present,8751,-37.80228717,144.96170212543996,On Street Parking
2452,2023-10-10T21:20:20+11:00,2023-10-10T18:15:50+11:00,7084,Present,8753,-37.80223656,144.9612340509617,On Street Parking
2453,2023-10-10T21:20:20+11:00,2023-10-10T19:32:55+11:00,7010,Unoccupied,8891,-37.80478255,144.9598595,On Street Parking
2454,2023-10-10T21:20:20+11:00,2023-10-02T20:36:25+11:00,7010,Unoccupied,8893,-37.80467527,144.9598100707709,On Street Parking
2455,2023-10-10T21:20:20+11:00,2023-10-10T20:21:30+11:00,7010,Unoccupied,8901,-37.80504059,144.9598249788204,On Street Parking
2456,2023-10-10T21:20:20+11:00,2023-10-10T17:57:09+11:00,7010,Present,8902,-37.80512606,144.95986453383028,On Street Parking
2457,2023-10-10T21:20:20+11:00,2023-10-05T09:02:45+11:00,7023,Unoccupied,8906,-37.80595478,144.96000059762378,On Street Parking
2458,2023-10-10T21:20:20+11:00,2023-10-10T20:44:31+11:00,7023,Present,8924,-37.80538978,144.96009847127024,On Street Parking
2459,2023-10-10T21:20:20+11:00,2023-10-10T20:47:09+11:00,7023,Present,8927,-37.80496217,144.9601718996137,On Street Parking
2460,2023-10-10T21:20:20+11:00,2023-10-10T15:46:42+11:00,7023,Present,8928,-37.80493807,144.96017606617403,On Street Parking
2461,2023-10-10T21:20:20+11:00,2023-10-10T17:30:37+11:00,7023,Present,8929,-37.80491397,144.96018023329907,On Street Parking
2462,2023-10-10T21:20:20+11:00,2023-10-10T19:42:21+11:00,7023,Present,8930,-37.80488987,144.9601843998658,On Street Parking
2463,2023-10-10T21:20:20+11:00,2023-10-10T20:24:42+11:00,7023,Present,8937,-37.80466763,144.96022295491895,On Street Parking
2464,2023-10-10T21:20:20+11:00,2023-10-10T21:15:22+11:00,7023,Unoccupied,8941,-37.80454431,144.9602438099628,On Street Parking
2465,2023-10-10T21:20:20+11:00,2023-10-10T20:06:38+11:00,7050,Unoccupied,8947,-37.80465958,144.96010838039138,On Street Parking
2466,2023-10-10T21:20:20+11:00,2023-09-12T10:04:37+10:00,,Unoccupied,8954,-37.80552302,144.95995512885634,On Street Parking
2467,2023-10-10T21:20:20+11:00,2023-09-12T13:41:10+10:00,,Unoccupied,8956,-37.80562567,144.95993735954374,On Street Parking
2468,2023-10-10T21:20:20+11:00,2023-10-05T09:09:10+11:00,,Unoccupied,8957,-37.80576781,144.95991237269698,On Street Parking
2469,2023-10-10T21:20:20+11:00,2023-10-05T08:50:48+11:00,7050,Unoccupied,8959,-37.80593935,144.95988261345192,On Street Parking
2470,2023-10-10T21:20:20+11:00,2023-10-10T21:14:17+11:00,7009,Unoccupied,8982,-37.80162933,144.9585832493292,On Street Parking
2471,2023-10-10T21:20:20+11:00,2023-10-10T21:11:13+11:00,7009,Unoccupied,8983,-37.80157267,144.95859324981035,On Street Parking
2472,2023-10-10T21:20:20+11:00,2023-10-10T17:10:13+11:00,7009,Present,8985,-37.80146159,144.95861285817665,On Street Parking
2473,2023-10-10T21:20:20+11:00,2023-10-10T05:48:13+11:00,7009,Unoccupied,9010,-37.80085116,144.95857907422973,On Street Parking
2474,2023-10-10T21:20:20+11:00,2023-10-10T20:59:26+11:00,7589,Unoccupied,9026,-37.80191271,144.9582860742624,On Street Parking
2475,2023-10-10T21:20:20+11:00,2023-10-10T20:27:56+11:00,7083,Present,9033,-37.80196302,144.9587542497241,On Street Parking
2476,2023-10-10T21:20:20+11:00,2023-10-10T16:28:52+11:00,7083,Present,9036,-37.80197851,144.95890003963325,On Street Parking
2477,2023-10-10T21:20:20+11:00,2023-10-10T16:47:11+11:00,7083,Present,9040,-37.80199752,144.9590760735835,On Street Parking
2478,2023-10-10T21:20:20+11:00,2023-10-10T19:16:18+11:00,7083,Present,9043,-37.80195988,144.95872499262114,On Street Parking
2479,2023-10-10T21:20:20+11:00,2023-10-10T20:47:29+11:00,7012,Unoccupied,9084,-37.80310876,144.95908777587843,On Street Parking
2480,2023-10-10T21:20:20+11:00,2023-10-10T18:52:20+11:00,7012,Present,9090,-37.80311703,144.95893653424963,On Street Parking
2481,2023-10-10T21:20:20+11:00,2023-10-10T18:36:06+11:00,7012,Present,9093,-37.80335181,144.95919943165197,On Street Parking
2482,2023-10-10T21:20:20+11:00,2023-10-10T19:10:41+11:00,7012,Unoccupied,9095,-37.80345333,144.9592462234889,On Street Parking
2483,2023-10-10T21:20:20+11:00,2023-10-10T19:18:45+11:00,7012,Unoccupied,9096,-37.80350409,144.95926966409849,On Street Parking
2484,2023-10-10T21:20:20+11:00,2023-10-10T18:51:29+11:00,7012,Unoccupied,9097,-37.80361539,144.95932093003762,On Street Parking
2485,2023-10-10T21:20:20+11:00,2023-10-10T19:26:52+11:00,7012,Unoccupied,9098,-37.80366618,144.95934427399618,On Street Parking
2486,2023-10-10T21:20:20+11:00,2023-10-10T15:04:47+11:00,7012,Unoccupied,9099,-37.80371697,144.9593676179969,On Street Parking
2487,2023-10-10T21:20:20+11:00,2023-10-10T19:29:28+11:00,7008,Present,9100,-37.80376775,144.95939096202733,On Street Parking
2488,2023-10-10T21:20:20+11:00,2023-09-06T12:09:40+10:00,7008,Present,9102,-37.80386925,144.95943774689923,On Street Parking
2489,2023-10-10T21:20:20+11:00,2023-10-10T21:08:59+11:00,7107,Unoccupied,9179,-37.80518555,144.9680396600829,On Street Parking
2490,2023-10-10T21:20:20+11:00,2023-10-10T19:41:24+11:00,7097,Present,9190,-37.80502981,144.96660651345107,On Street Parking
2491,2023-10-10T21:20:20+11:00,2023-10-10T17:48:41+11:00,7097,Present,9193,-37.80505272,144.9668208907795,On Street Parking
2492,2023-10-10T21:20:20+11:00,2023-10-10T20:00:54+11:00,7097,Present,9194,-37.80506054,144.96689404034285,On Street Parking
2493,2023-10-10T21:20:20+11:00,2023-10-10T20:49:08+11:00,7097,Present,9203,-37.80485695,144.96673760314098,On Street Parking
2494,2023-10-10T21:20:20+11:00,2023-10-10T21:11:57+11:00,7097,Unoccupied,9204,-37.80489085,144.9670469512617,On Street Parking
2495,2023-10-10T21:20:20+11:00,2023-10-10T21:10:51+11:00,7097,Unoccupied,9205,-37.80489821,144.96711424664903,On Street Parking
2496,2023-10-10T21:20:20+11:00,2023-10-10T21:15:25+11:00,7097,Unoccupied,9208,-37.80492207,144.96733207833125,On Street Parking
2497,2023-10-10T21:20:20+11:00,2023-10-10T16:11:43+11:00,7394,Present,9345,-37.8049948,144.9591846617755,On Street Parking
2498,2023-10-10T21:20:20+11:00,2023-10-10T18:34:31+11:00,7394,Present,9346,-37.80504558,144.95920805754236,On Street Parking
2499,2023-10-10T21:20:20+11:00,2023-09-13T08:30:26+10:00,,Unoccupied,9351,-37.80570433,144.95951121701592,On Street Parking
2500,2023-10-10T21:20:20+11:00,2023-09-13T07:37:24+10:00,7520,Unoccupied,9357,-37.80504096,144.95868712534042,On Street Parking
2501,2023-10-10T21:20:20+11:00,2023-10-10T20:21:42+11:00,7520,Unoccupied,9366,-37.80563394,144.95896100249817,On Street Parking
2502,2023-10-10T21:20:20+11:00,2023-10-10T14:03:37+11:00,7392,Present,9371,-37.80339225,144.95841026319147,On Street Parking
2503,2023-10-10T21:20:20+11:00,2023-10-10T19:12:13+11:00,7392,Unoccupied,9377,-37.80307926,144.9582656822943,On Street Parking
2504,2023-10-10T21:20:20+11:00,2023-10-10T16:43:31+11:00,7392,Present,9378,-37.80302852,144.9582422,On Street Parking
2505,2023-10-10T21:20:20+11:00,2023-10-10T11:27:31+11:00,7392,Unoccupied,9385,-37.80254632,144.95801948528828,On Street Parking
2506,2023-10-10T21:20:20+11:00,2023-10-03T08:36:10+11:00,7392,Present,9386,-37.80249768,144.95799701463113,On Street Parking
2507,2023-10-10T21:20:20+11:00,2023-10-10T20:38:52+11:00,7101,Unoccupied,9524,-37.80438574,144.9607433871103,On Street Parking
2508,2023-10-10T21:20:20+11:00,2023-10-10T20:27:52+11:00,7101,Present,9525,-37.80439323,144.96081086206752,On Street Parking
2509,2023-10-10T21:20:20+11:00,2023-10-10T19:19:09+11:00,7102,Present,9526,-37.80440072,144.96087833645973,On Street Parking
2510,2023-10-10T21:20:20+11:00,2023-10-10T18:45:15+11:00,7102,Present,9527,-37.80440821,144.96094581086697,On Street Parking
2511,2023-10-10T21:20:20+11:00,2023-10-10T20:22:38+11:00,7102,Present,9528,-37.8044157,144.96101328473398,On Street Parking
2512,2023-10-10T21:20:20+11:00,2023-10-10T18:15:38+11:00,7102,Present,9529,-37.80442319,144.96108075975127,On Street Parking
2513,2023-10-10T21:20:20+11:00,2023-10-10T17:53:11+11:00,7109,Present,9540,-37.80456083,144.96230947049838,On Street Parking
2514,2023-10-10T21:20:20+11:00,2023-10-10T20:12:55+11:00,7733,Present,9578,-37.80441145,144.94948034561548,On Street Parking
2515,2023-10-10T21:20:20+11:00,2023-10-10T18:37:32+11:00,7725,Present,9584,-37.80400069,144.94955209749105,On Street Parking
2516,2023-10-10T21:20:20+11:00,2023-10-10T21:17:46+11:00,7725,Unoccupied,9585,-37.80394775,144.9495614301553,On Street Parking
2517,2023-10-10T21:20:20+11:00,2023-10-10T21:17:36+11:00,7725,Unoccupied,9586,-37.80389571,144.94957060381063,On Street Parking
2518,2023-10-10T21:20:20+11:00,2022-11-20T14:44:07+11:00,7725,Unoccupied,9587,-37.80384462,144.9495796024437,On Street Parking
2519,2023-10-10T21:20:20+11:00,2023-10-10T20:37:08+11:00,7725,Unoccupied,9588,-37.80379132,144.9495890004091,On Street Parking
2520,2023-10-10T21:20:20+11:00,2023-10-10T21:04:44+11:00,7725,Unoccupied,9589,-37.80368467,144.94960779284747,On Street Parking
2521,2023-10-10T21:20:20+11:00,2023-10-10T19:46:45+11:00,7725,Present,9603,-37.80440418,144.94928979685488,On Street Parking
2522,2023-10-10T21:20:20+11:00,2023-10-10T17:47:10+11:00,7725,Present,9607,-37.80366438,144.94942015108126,On Street Parking
2523,2023-10-10T21:20:20+11:00,2023-10-10T21:08:35+11:00,7725,Unoccupied,9611,-37.80387969,144.94938219700057,On Street Parking
2524,2023-10-10T21:20:20+11:00,2023-10-10T20:14:23+11:00,7725,Present,9612,-37.80393278,144.9493728388618,On Street Parking
2525,2023-10-10T21:20:20+11:00,2023-10-10T18:50:35+11:00,7753,Present,9625,-37.80496415,144.94854345814642,On Street Parking
2526,2023-10-10T21:20:20+11:00,2023-10-10T19:57:04+11:00,7753,Present,9627,-37.80495782,144.94848724174722,On Street Parking
2527,2023-10-10T21:20:20+11:00,2023-10-10T21:04:49+11:00,7753,Unoccupied,9643,-37.80506562,144.94852001231618,On Street Parking
2528,2023-10-10T21:20:20+11:00,2023-10-10T17:25:36+11:00,7930,Unoccupied,9729,-37.8106396,144.9489331896371,On Street Parking
2529,2023-10-10T21:20:20+11:00,2023-10-10T18:23:42+11:00,7930,Unoccupied,9731,-37.81058877,144.94906689819655,On Street Parking
2530,2023-10-10T21:20:20+11:00,2023-10-10T14:36:19+11:00,7930,Present,9733,-37.81054202,144.9491897644944,On Street Parking
2531,2023-10-10T21:20:20+11:00,2023-10-10T20:44:58+11:00,7930,Unoccupied,9735,-37.81049526,144.94931263579855,On Street Parking
2532,2023-10-10T21:20:20+11:00,2023-10-10T20:52:16+11:00,7034,Present,9933,-37.7988035,144.9657529116273,On Street Parking
2533,2023-10-10T21:20:20+11:00,2023-10-10T21:04:47+11:00,7034,Unoccupied,9936,-37.79874036,144.96576371276677,On Street Parking
2534,2023-10-10T21:20:20+11:00,2023-10-10T21:09:11+11:00,7034,Present,9939,-37.79890067,144.96573672698264,On Street Parking
2535,2023-10-10T21:20:20+11:00,2023-10-10T16:21:41+11:00,7034,Present,9944,-37.79904198,144.9657123,On Street Parking
2536,2023-10-10T21:20:20+11:00,2023-10-10T17:26:13+11:00,7034,Present,9945,-37.79906503,144.96570823131677,On Street Parking
2537,2023-10-10T21:20:20+11:00,2023-10-10T19:49:58+11:00,7034,Present,9947,-37.79911223,144.96570010157802,On Street Parking
2538,2023-10-10T21:20:20+11:00,2023-10-10T20:38:26+11:00,7034,Present,9948,-37.79913436,144.9656962238906,On Street Parking
2539,2023-10-10T21:20:20+11:00,2023-10-10T20:47:38+11:00,7034,Present,9958,-37.79950797,144.9656320955549,On Street Parking
2540,2023-10-10T21:20:20+11:00,2023-10-10T21:00:17+11:00,7034,Unoccupied,9960,-37.7995538,144.9656242164922,On Street Parking
